mi,mine,theirs,mine_hold1,mine_noskip
23492,1.1970389179944718,1.87034231782098,1.7383907051929688,1.4039645845485957
23493,0.626921715609705,0.445252525252525,0.8337129999999998,1.0146003534216823
23494,3.5210822911435478,4.49045150390253,5.137762069306931,3.986507572448492
23495,2.253984145969499,3.17468699413631,1.837921549019608,2.710076231510706
23496,7.7820854390380205,6.1632397769874,9.518210891089108,8.723667152009318
23497,-15.120963271468321,-15.4054147058823,-16.730054455445543,-16.269618283828382
23498,5.591701650165017,5.18514043632972,6.201831683168317,5.799442693069307
23499,1.0703549057239052,1.25434900990099,0.6863659595959595,0.92578438277161
23500,-0.6574786649331599,0.846177450980392,-0.20537425742574236,-0.36212739200586697
23501,-1.542414446211288,-1.70995,-1.897212871287129,-1.2487993442050094
23502,-4.862891792079208,-5.64610878639412,-3.8168147623762376,-4.277745685886235
23503,-6.291779251980099,-6.83045916728902,-6.504296806445351,-7.589388692265304
23504,2.9802997741931057,2.07796116504855,3.7147649291399727,2.982599760564292
23505,-4.172778305183459,-4.75703255866213,-3.373942156862745,-4.203034497715906
23506,3.9318839631764053,5.15410062821245,3.969348116504854,4.1426337542894505
23507,4.062977975842374,4.55669848120735,5.435828353717724,3.958158472145787
23508,0.20633310496764498,0.719758262039796,-0.7106105028149873,-0.5011775108835842
23509,-1.7286298329918657,1.07748846153846,-0.21085922330097082,-0.89468490179115
23510,3.4618432640666117,3.25162427184466,2.647989444127165,3.0150349927025824
23511,2.617940875055524,2.60866923076923,1.9072825242718452,2.0233353734374013
23512,3.6262780410251194,4.70544657393577,4.641784350668076,4.17336357954185
23513,0.37372124183006533,1.25031844660194,0.6594696078431374,0.5303132571738044
23514,4.010235200284734,2.72979902912621,4.376428431372549,4.207852877720667
23515,-0.31635554584870257,-0.539208737864078,-1.2908023878858477,-0.7194310263379282
23516,-1.0517470685303822,-0.511041747572817,-0.3816029411764711,-0.4562612340645832
23517,-0.5536733255678505,-0.111985436893204,-0.8539470588235287,-0.5677257249825491
23518,6.7540032679738555,6.93051923089519,7.243675490196079,7.205464458404721
23519,2.8683513633094697,2.69469305978675,3.0935975242718445,2.7842514541923444
23520,2.518837848488695,2.93630654036557,1.1365990196078433,1.5875986435354559
23521,-4.566408469509486,-4.57953461538461,-4.772939215686274,-4.818004446869587
23522,5.137196703471033,5.06779423076923,5.0006469731581955,5.507674290881401
23523,1.7228728502776038,1.58182516803585,2.3072615743384732,1.923881420140872
23524,4.556249017534535,5.10916634615385,5.421810679611651,4.750593343486262
23525,8.29637304397487,6.35407780059746,7.95214792499524,7.196183542737483
23526,1.8177797163525609,0.716120164301718,3.136094822006473,2.413363043780106
23527,-2.358945110887445,-1.58889198717949,-2.277835760517799,-2.3868059819785516
23528,-0.9314935110676117,-0.828829042904291,0.25179268480246053,0.10735809592076785
23529,1.325176830772249,0.917400905233377,1.4133988424197164,0.6295356748896825
23530,1.2718125199153598,2.05470476190476,1.8567174757281562,1.9797220846057724
23531,5.592243764106508,6.28885392156863,5.736506738440833,5.333965967815148
23532,0.5833357957918073,0.874434182364784,0.9811578323375654,0.3321286194310463
23533,-9.910461588251628,-9.27427788461539,-8.18914562154959,-9.71301597088321
23534,-0.18853616193676842,0.11262980769231,0.44047403846153854,0.06130743964376887
23535,2.9721917309994006,2.9698112660362,4.0233148151605675,3.4797904799787305
23536,4.064629846409168,3.98996603773585,3.5481456497386112,3.536995856837457
23537,-3.53069426646312,-2.77610943396226,-4.653576923076924,-4.515347850408454
23538,1.2283698098557325,1.6982941868823,1.0504489926739933,0.5457553571428573
23539,1.3890774205460128,2.35255338564627,2.24788,1.4262960497154835
23540,2.4396323443223444,1.08348971962617,2.998095238095238,2.1862651242887092
23541,1.2134482586909945,0.889902054311411,0.9920102156334231,1.4111253203852516
23542,5.660568171205105,6.29785740740741,5.343625471698113,5.5771526503822
23543,2.2043273165058648,2.47154166666667,1.71589906542056,2.8389139099512137
23544,-2.032886366308117,-2.36275462962963,-2.8661476635514016,-3.122886457414918
23545,-5.929580062305297,-4.13696111111111,-4.856680373831775,-5.535042973020632
23546,-0.16353103802974203,0.0376555555555562,0.2861367924528302,-0.0455071651090343
23547,2.5192506231649188,1.8604115610938,2.3915198818550523,2.3245101481220245
23548,1.7786245092688235,2.63478077189339,2.542159804267326,2.119559910432639
23549,-0.292608322851152,1.27006431846236,1.122715094339624,0.40807193753311793
23550,6.114067773159461,5.35491035972492,7.717972897196263,7.376652990850134
23551,-1.9795106802215887,-3.22705185185185,-3.292223360287511,-2.5634535641716774
23552,-2.238752310787872,-0.854519712703359,-2.681076864750486,-2.188182339749241
23553,6.074066079728625,5.75778052959501,5.446035514018693,5.517085700033643
23554,2.661502919336194,1.725053352794,1.7679713836477988,2.268413712770844
23555,-10.216442652677364,-10.5042763636364,-10.375982407407408,-10.363629863234543
23556,7.85065537112902,6.77172,7.188209055385661,6.8660560344362205
23557,-5.193214172099591,-3.29419099099098,-4.543883486238533,-5.313695191414656
23558,5.202407169554876,5.3059,5.546083486238532,4.929932268557131
23559,3.335891544496958,3.50436281736282,3.560442727272728,3.49347033515584
23560,0.4198873136232427,1.12339459459459,0.6608090742285238,0.844152872918791
23561,0.22555268001112025,0.630964602784603,0.06252181818181823,0.1658236809995983
23562,0.9853681195128858,1.03043072545022,0.4620845454545452,0.5021674055480253
23563,2.4780843075004912,2.01610638587682,2.1123765971643036,2.2143187676959695
23564,2.8520642116887536,5.86884889998101,4.446182568807341,3.8963707867958517
23565,0.31327942774416034,1.04485111111111,0.37560319148936155,-0.07411246775165566
23566,2.0288822886818556,2.43365188558303,0.9461646966115054,1.3971635099521782
23567,4.254351410552093,4.7816373583754,3.553176595744681,3.312262078990579
23568,6.456632171689712,6.82049265245504,5.636690751998199,5.338400849980322
23569,-3.6427081008283784,-3.08020814860317,-4.068983579272478,-4.236035289036213
23570,-0.03449797354588616,-0.539361411171093,-0.6765220185043712,-0.08248448518527034
23571,1.872893626013455,1.67317846864261,2.858079894179894,1.9596272347099315
23572,-1.795133067763871,-0.467027289642915,-1.7229793848852673,-1.8642792990385546
23573,5.719898026137169,5.63927246629659,5.691647019587977,5.585596657307577
23574,1.6601424916837642,1.973478125,1.0422299073438572,1.0309056881952883
23575,-0.49671548830212975,-0.814560204081632,-0.29233473684210537,-0.5730557158527192
23576,-0.6177338425940174,-0.302633482469911,-0.2817690208310126,-0.19623403475334372
23577,-0.4548434198133888,0.317095581737852,0.23538900523560197,0.027717123400375587
23578,1.5518026952765993,1.53375969387755,2.254209387357282,1.9299152237980493
23579,3.476856624597255,3.82269142519893,3.2427868749826865,3.1522779000281864
23580,3.4563038900671548,3.36523325483798,3.322924607329843,2.8855858866431423
23581,-6.300139828062121,-5.84050467795104,-6.641253656654726,-6.3604626486863864
23582,0.7260664793309418,0.108170295260297,0.6675184937169308,1.1125147250145357
23583,-0.4272424373229001,-0.0657923926767681,-0.011030619034633343,-0.5983055438424805
23584,2.0215492208777865,1.81060404040403,2.3498219488375884,1.783058912616885
23585,2.4270971579718723,2.96707808029534,3.4136529172063903,2.254730204265572
23586,-0.6070130324190247,-0.894724571131068,-0.7920578125000008,-1.3807340392001854
23587,4.377955748106203,4.6046592039801,4.895340302334277,4.425939938438538
23588,2.080372535963221,2.72917606467662,1.7214550462595826,1.7350021991309539
23589,2.754431365857352,2.88610767375245,3.8761382626625775,3.7526833001665683
23590,1.162688137610838,2.952442,2.9324591554938313,2.362950303124533
23591,6.280050747686312,6.88919459014838,6.488419529473961,6.643332269274138
23592,-1.9632060598803105,-0.601777619651453,-2.371863552735924,-3.1827866064952803
23593,-2.5826345524867635,0.70531641623961,-0.9688692307692315,-1.8562430324354933
23594,6.784785910609652,7.82075865086508,8.656000164835165,7.900574405948185
23595,2.815104455584507,2.45850570167919,2.4002975274725276,2.367455943550891
23596,10.431967220564474,9.2617920113585,9.910815306122448,9.845444133322111
23597,-6.553603629993078,-7.32373687562796,-7.212891878172588,-7.4627743349738385
23598,2.7426403970588087,2.9731555920398,2.630180042694991,2.785518464179329
23599,-0.7986600446159438,-0.318233799262277,-0.21039637362637342,-0.6086634970924722
23600,-0.9989122692193547,-1.73122291498175,-1.7667025380710675,-1.247388309946551
23601,-2.7329715826993493,-1.95032123152709,-1.822100507614213,-2.3673328179581907
23602,-6.58730628811888,-5.65344977893836,-4.657287480330948,-5.5656735341197425
23603,6.52170705001459,5.53503151329839,6.121285307852394,4.526924198993544
23604,5.03552602143516,4.43873738670401,5.480138376068376,4.672916991874657
23605,-14.05375315000894,-18.968463866571,-17.848096129663986,-18.468800602293246
23606,1.1914214225410351,0.205308765998549,0.29289489069714153,0.5753696913610165
23607,2.9480297025964037,1.45033806438397,5.2120645404040395,3.7562993356118115
23608,3.539831109251275,3.53397531707317,3.726215316481397,3.782260331650006
23609,-1.8083466423023549,-2.2520879479378,-1.525999837571697,-1.8676908783264117
23610,4.225080176014609,2.53934280084725,5.256178621237758,6.005613085932264
23611,-3.2956882253362747,-1.6037776699029,-3.4384279693877544,-3.192335048206032
23612,-3.0993658704247196,-2.80452046695859,-2.8753341336441336,-2.954732683842325
23613,2.395692976545936,1.39021769891386,4.284603517587939,3.6613288998979283
23614,3.6640688243952844,5.28266470588235,4.350678907035176,4.220101812431098
23615,1.0890442001020157,0.796667487684728,0.5454111136490534,0.6258177748083853
23616,9.321007835546668,9.27899945129981,10.236269191919193,10.618869158925943
23617,-1.7153953351939064,1.61218557213931,-0.41312358197358195,-0.10354636364567887
23618,-7.133936537043828,-6.10119253731344,-7.034635015021237,-7.208544514562323
23619,2.0344745475591326,2.16692638836275,1.068328000422967,1.3580899659863943
23620,12.548902053198944,8.39133952238807,8.656010452642596,9.301612423555278
23621,8.507766948403415,7.44841626884423,6.949546736285455,8.78087793283615
23622,-1.1845917798567485,-0.290793540048729,-2.5848332593180015,-2.5973521553396997
23623,0.9573955151520317,2.82115689447236,1.8969927461139897,2.070030060846959
23624,5.917888429941478,5.81957402525253,6.152944788096187,6.213928804870283
23625,3.617406289534522,4.09759895454546,3.499604663212434,3.0630188068218387
23626,-1.672545306161857,-2.13225441176468,-1.5666533612542954,-2.084919751147732
23627,1.4614653795356416,2.30369515829145,1.8882385492227969,1.8446241697851609
23628,2.9264524243617878,1.85801557788945,1.7917919429024585,1.8182017787511353
23629,0.13618028237234842,0.0258515820301508,0.502113636242859,0.1917576306614071
23630,-0.8123929785939282,-0.0008480014284444,-1.2412520618556688,-1.449407271867947
23631,6.087413829093941,7.2099556122449,5.888700204526861,5.936656086452309
23632,2.1537759821257234,1.923093,2.3779212435233164,2.433526938064394
23633,4.312606688809176,4.38689977860697,3.8375302564102562,4.150463078326887
23634,-1.3761047078638213,-2.91761650000001,-0.2962741130298291,-1.0752980337963485
23635,1.9236168065019927,2.85705495049505,2.4617589943193767,2.6149667459825254
23636,2.180243478505543,2.87547709718733,3.3147178005128466,2.514905688812334
23637,1.8754909979177004,-0.03816453627861,3.8087323076923076,2.920734943972967
23638,-9.048686492613706,-10.8487019280985,-9.322178772338773,-10.168797772401954
23639,6.771203998468376,6.50355423065778,8.014294808491004,6.9370484121778055
23640,10.643747146529066,8.14183215539946,12.637609090909088,11.879066265092932
23641,-5.557233291964502,-5.52137766990291,-4.569034000000001,-6.349179843650537
23642,1.2852025413457249,1.22657947213385,0.9413467661691544,1.0831297282961219
23643,-1.0430696511449318,-0.0655488039960623,-1.365654679802955,-1.5502146186246064
23644,3.2933153205570322,3.94773705177501,2.2206525531659276,3.7974281610590763
23645,-2.913676575186548,-2.76115754716982,-2.405820871418424,-2.5448946049665455
23646,7.659185916567167,5.95550953066758,9.916740303682447,8.774811024135136
23647,3.1901672295779773,1.94226961495327,1.9652569475867263,1.9658152386324461
23648,-6.452832062894174,-7.45777064085448,-8.045317100572285,-7.6166659646681625
23649,-19.034204459371555,-16.4940870030855,-19.073667376373628,-20.298080039754662
23650,13.761805578067035,14.2587912442396,14.279764372710622,13.292444169659731
23651,9.3212245576752,10.7388328186561,8.342316172823102,9.331962734444222
23652,-0.2144896217622217,-0.41616311006323,-0.684964721981176,-0.11911166126647697
23653,-16.61387285592889,-14.8121238169365,-16.729665689472757,-16.637982576581926
23654,-4.826008284320188,-4.61261247752928,-3.569996244131457,-5.30824532274726
23655,-0.3728525848773314,-1.22658295570916,0.6363714471508866,-0.02355959790657549
23656,2.5765273725839264,1.43832228557515,2.3292087424633934,1.7258721707750642
23657,4.81812503420039,4.88895192307692,3.7305745391705067,4.238091051644375
23658,6.309080749123787,5.57855806376933,7.5078339071465825,7.053722984300357
23659,2.107799537758211,-0.810683503450839,1.0100662037037036,0.6268324887030983
23660,5.930255732145651,7.51324278875288,7.163266857798164,6.2710393806106834
23661,5.877089730171478,5.02174785076556,6.461897260273973,5.9115967008823604
23662,1.267443226437904,2.47898992723698,1.6225722655104524,1.5521450427388575
23663,4.180790119576863,5.19498577187807,4.422961085972851,4.000270998074648
23664,-1.71763644582963,-1.88513066666667,-2.1250585667485664,-2.685202359770485
23665,-14.007402450724449,-7.601373029214,-10.461652733276262,-11.907936177928214
23666,1.4281086612196732,2.33923377192983,1.7004982668767425,1.294743699038704
23667,4.234183513585793,3.50787980195704,4.806639158889832,3.681315469282307
23668,4.60898719111071,5.16985902903811,5.198292607142858,5.009921898308352
23669,5.421980920149694,5.63337092205433,6.276096420563741,5.522202879692683
23670,1.7611425200454303,1.06684260481366,2.919562248501925,2.0908496897187425
23671,2.1256047190223457,2.52067463186325,2.4517363046274996,1.9590295215706248
23672,-1.5334133291074739,-1.67130062597222,-1.4450951074032201,-2.398566066895466
23673,2.5962091797231204,2.25306627207601,3.41485440897598,2.6578483708038494
23674,2.061914769046166,2.50173666565946,2.3172246927892415,2.1912466848940313
23675,-2.041282216383902,-0.526164593131763,-2.270811678818075,-2.662158441107344
23676,8.626397645226135,7.86127048081629,9.56560003227644,8.576325900057562
23677,-1.152412044584782,1.71139376095833,-0.672699591914569,-0.797941384425094
23678,-0.0490521513431999,0.484911864406786,-0.06929027243888636,0.2806269783746795
23679,5.271101231216108,6.02379589016185,6.397818590461263,5.766356987367603
23680,3.3965054028216453,7.171949380854,6.486336861772976,5.4665603718307745
23681,8.535026418064641,9.26520655812324,9.27961551724138,9.527694943608795
23682,5.062840085619139,5.56904665406215,4.776909007659008,4.767336327234606
23683,-11.195318493403006,-14.0027322530864,-13.66460636317543,-14.774852134500835
23684,9.41196299320763,9.29691114319306,9.030918803418803,9.269689254052317
23685,-0.3125766435945842,-1.17924833506225,0.4616093488521794,-0.2687191206950731
23686,7.230131849597386,9.39686703318673,7.957116030752727,7.81133972311026
23687,12.056415722618652,12.7885537951624,11.669301255230128,12.043334858645554
23688,18.367516503252972,16.2172163595719,19.373979831932775,18.284898872933205
23689,-27.077923551608862,-21.225132534501,-26.91404359439834,-27.177598652416663
23690,3.9582196895546327,3.33969395309168,1.8256546259730395,2.3178791810006327
23691,-5.377785669723945,-3.94912061715652,-5.924928048175277,-6.1010401528894205
23692,2.6453510325104705,2.32431424045005,2.372681433382104,2.2242415023372946
23693,1.2428642849991063,-0.0781288973554481,0.7735974570590692,0.9651337713087114
23694,2.5977417808059013,2.55896042888162,2.6583761212063552,2.3107487292976856
23695,4.008655017813703,3.50064885228524,3.659685434484214,3.0502571980244144
23696,3.022485170785947,5.03834458261171,4.039504055283922,3.3097723332026088
23697,2.0899655462036737,0.693841631289974,3.38562455357143,2.140974070295425
23698,9.370024826106244,4.38164676460902,6.5575791788054465,5.33188458603429
23699,6.028868850868526,4.53785962748776,6.64182817919514,5.595118076411957
23700,6.412978676778534,5.87773876027747,7.013353623255171,5.930185928161903
23701,-34.521891031403115,-30.4046693813773,-34.88643321007686,-37.742385267512724
23702,-0.008669523461810047,1.52398040072022,0.34344840909090874,-1.378888211390636
23703,-9.342326148637737,-8.74359223067272,-9.248315417435009,-11.041786612697894
23704,2.806495740047168,3.67294527420801,3.896079267330843,2.5333412087412883
23705,-3.7545760797746306,-2.53797564878312,-3.7475589636348534,-4.167007229018474
23706,-2.722149798837335,-3.21372532860794,-3.6732877355560163,-3.918417240317141
23707,-1.277228482338063,-3.83850061209007,-2.512155565046823,-2.630054788554707
23708,1.4077791906411894,-0.97932896683918,0.04728337129840596,0.05197109235111167
23709,1.2861689678522692,1.7805735641415,0.9638720390489686,0.6820817903618698
23710,3.3400275677934186,4.25733947139849,4.170505012904506,3.7629923378755405
23711,2.820482475694436,1.64663063450952,2.456149428969726,2.763503063996611
23712,-2.4495101329399502,-2.19949701357202,-2.79416862448738,-3.368629248536408
23713,0.008000836403970757,6.03582920411218,0.9656237360034431,1.2517360548248877
23714,-4.560722180900164,-1.98196719870329,-2.66253931752328,-4.834315260112106
23715,0.15717354619871154,0.613940184888545,0.4378295879929054,-0.33351044348681086
23716,-1.911033212652517,-2.56692041430238,-2.700805967530546,-2.147411572342885
23717,-3.2947020412661927,-2.91676632329485,-2.924323057311252,-3.674973473234285
23718,1.6831398841610163,2.00685362330905,1.4527047534800945,1.2142888489235513
23719,-1.1287430017989792,-1.08512399554286,-1.1528716615698267,-1.302083562883106
23720,0.981202727908664,1.86774292029888,1.2638229357798163,1.6297831731345815
23721,2.580815430201522,1.02555675138865,2.246413493711076,2.163433621269631
23722,0.7986810535598583,0.381644003709426,0.6795175799086756,0.8298668487891193
23723,2.092497311796844,1.91281164394718,2.3492134748415268,1.8910555131226758
23724,-3.028263481687843,-1.77711480554237,-2.9786167081147727,-4.424359906764543
23725,-2.3322272470728436,1.14366364017584,-0.1940415510574174,-1.4360715659535022
23726,-0.9918628312431057,0.307615359232453,-1.0757357174493034,-1.0883492655836149
23727,-1.066491448107304,-1.55186971272798,-1.7248770372057547,-1.0425516117984617
23728,2.1462644856714967,1.7201425177645,2.1979975070917126,1.922228996135605
23729,1.5219802502543627,1.66543607866528,1.677224126744785,0.7805338781172299
23730,3.14024270170411,2.77524120999842,3.464459762325775,3.075330436321205
23731,-1.3838397250601417,-1.92844511181246,-1.8215418232626803,-1.851707004085963
23732,0.8479193866175803,1.73680885647743,1.181378657991956,1.2862175854393316
23733,0.7709677785746157,0.287554942195596,1.2430531930823578,0.7432906210174715
23734,-0.49921422812549626,-0.989919631236443,-0.899246160613296,-1.0382311177914103
23735,2.702038572378163,3.45719903278468,1.6902628206846084,1.7580940700962537
23736,1.7259413281147675,1.87359789836534,2.3491659817351596,1.9263437872165594
23737,-2.7984051973590063,-2.65720176748684,-2.8365051369246252,-3.1428281834812473
23738,2.2992558193322172,2.52525810197647,2.1021596691300597,1.792535228596745
23739,0.24009613724135978,0.360672717862385,-0.03875757016840453,0.039408900226107116
23740,-0.5010831199772446,-0.718159267890591,-0.7257157808319468,-0.7304802114812391
23741,1.0834543227609577,1.94179898814315,1.634836187214611,1.08355522537753
23742,2.072886071270374,1.93002275796658,1.8955998239332343,2.0570353556563687
23743,2.6998853750403953,3.73883145247897,2.698133750544663,2.4967143425398017
23744,3.546198790808259,4.37678516955157,3.997646592261338,3.636025889695444
23745,-1.6270559432988563,-1.52933046124394,-1.7315572429906543,-2.4069254118343526
23746,-8.360249340920344,-12.3499103623579,-10.554420938440492,-10.13646467879618
23747,8.406252427961391,9.10568716059197,8.671641701768241,6.225605880808289
23748,2.050140993653279,2.24948272128202,1.8844837484193744,2.012749889180669
23749,-0.08931841278858368,-1.33350175608892,-2.0367920422535226,-2.541687937707077
23750,-1.6249060177486605,-0.629208719724251,-2.0019046184398124,-2.0754294672707783
23751,0.3068604367198899,0.676447417825766,-0.042948716436864987,-0.6149319676426114
23752,0.20788735196919497,-0.353877737183957,-0.18291489857525794,-0.5611551345701196
23753,0.4945816683361654,1.09996480406692,0.960282496763987,0.62114547966828
23754,-1.2280906860684004,-1.32288816914489,-0.49351415564978796,-0.9331468798660427
23755,-0.5659405554774694,-0.541345994132897,-0.047739020914199654,-0.6141223671957703
23756,0.11143636222536446,0.421672473648275,0.33704717138870743,-0.33814575645217254
23757,3.810812255118067,3.95762053107026,3.400947581324017,3.9391896351979594
23758,2.3225489461162225,2.39306028903624,2.797482564014925,2.387881071217661
23759,9.79940472519279,10.5238305746828,10.350702198355336,9.899301030447951
23760,4.26604769391277,3.85254931907674,5.533519195839965,5.209909572287211
23761,-0.7539787818557293,1.4202024294313,-0.27103901325971347,-0.14437181197110016
23762,3.0757731731437574,3.14773973345097,3.045082603956306,3.101364610124192
23763,-4.642712758710655,-3.56808556203577,-5.681891482202039,-5.772667597846995
23764,5.32344379469673,3.88276053149472,4.227984772467061,3.7396504637032897
23765,0.1285027183364244,-0.0931696632028434,-1.3089726531818016,-1.0315509463599741
23766,1.636089166885649,1.23657415579778,1.3062744118745333,1.1937039875013515
23767,1.5977496465426015,2.16187876272039,2.726105609425505,2.1321619521228867
23768,2.5742557297233795,3.30391891509435,1.4104690751245166,2.2728843489433395
23769,1.8607726760098289,3.17528769681762,1.200350458763423,0.7339166657250147
23770,4.97565071909411,7.42428326693656,6.810397722678012,6.1407648510719115
23771,14.466347716811024,14.4611277851768,12.942576594724223,13.48106061761075
23772,-1.0758104302424512,-0.106802886856828,-1.9689937170263787,-2.1489852722863527
23773,-7.745810892476797,-9.27155311643113,-8.116629865296712,-7.81260547950504
23774,-3.232888661014668,-3.31108793792503,-3.4171648204272946,-2.595550773274433
23775,0.10720765827136787,0.367838525467849,0.0910843750000015,0.14537495348573476
23776,1.3771786653489744,-0.231224331503737,3.1872159036144576,1.5864116063113622
23777,4.475743860944259,4.13713436033463,5.780254892601431,5.070623693484
23778,-2.647711022302157,-3.3060613940939,-2.1457495101389843,-2.9785584555953895
23779,0.0904740147828245,-0.559202874331551,-1.0599018718248872,-0.7673584812888204
23780,-2.1199931324899777,-3.10549300009859,-2.062220140282242,-1.88465618979289
23781,1.6407588158436386,1.02099034436834,2.1672382916321467,1.964681487065273
23782,5.451075554067791,3.07490856535121,3.8837787319493584,3.213994116108417
23783,5.912506764225327,6.89709181322444,8.228400108634535,7.1122827891664855
23784,3.517626348006563,3.29095353844824,3.9298434078800377,3.785670442792103
23785,-3.1805026724545717,-1.19251648837888,-2.225157572045016,-2.4731910468015372
23786,4.847950872922227,6.80004216980019,6.231994739636426,6.158649978321767
23787,2.847548220186848,3.38684995435915,3.113141328812355,2.8848167411376355
23788,0.6268152860455484,0.763246558144732,0.4179051007603164,0.22853384058950377
23789,2.081819501796725,2.69890742620549,3.102529263450466,2.3536043943122875
23790,7.074493367135518,6.7847236389917,6.871098573040955,7.2585373667064506
23791,5.291315000007547,2.63075842171701,4.470532563644172,4.246500538180239
23792,0.019767171354901726,0.969715047081491,0.1349079696862196,-0.10713502830582931
23793,8.334547060696357,6.26484285823528,9.45379606505973,8.574886713649267
23794,0.9650786941340866,4.97154511521864,1.6539958529881855,1.379712863007022
23795,11.830813196063794,12.0302710144849,12.938853239931664,12.68965492518289
23796,0.8512199343920372,1.26609331088365,0.5604770205525671,-0.5912821124610932
23797,-16.690290956290525,-15.1348421371475,-13.873024271470047,-14.660362646820177
23798,11.41103194274623,11.6853083180291,10.935604793901751,10.146700277265557
23799,3.1126767988017527,2.67313488398416,1.7403425876518115,1.6541627047576848
23800,2.1484594048055476,3.14938790297508,2.245754920726542,2.0485123457271976
23801,-7.723729633049156,-7.65778716728968,-7.423446279190944,-8.462978862572852
23802,0.41018227614954966,0.971109329140462,0.17818476019594368,0.04801591155882412
23803,-5.432991934743506,-5.16677701005246,-5.397047351344635,-5.912450301660047
23804,-0.9380025312931131,-1.0674521091756,-1.348970656755525,-1.3685588211029909
23805,2.446037903012,-5.57882293576716,2.799775367956266,2.1840897300373965
23806,-3.6093107043017834,-1.93341981204449,-3.1048251938040172,-3.3653454224622688
23807,7.159127028004851,5.77274311459145,5.26124732139437,5.517960684339679
23808,-0.5816637215729253,-1.12082692252534,1.047176894986373,0.20859532963432453
23809,-5.088759229398867,-3.54744374150531,-4.047000493897788,-4.73303436751418
23810,-0.9458361281764347,-0.514497716836735,-0.04833410822844414,-0.11865651577157114
23811,3.322485430375429,2.88708645452626,3.842868036784371,3.3537290743129744
23812,2.632653644889282,3.69421364817018,2.8950162130623003,2.758174895613257
23813,2.01369732999256,3.08578953493684,2.7201711455211455,2.2416016498715385
23814,3.557329003905342,3.3220534098241,3.4516895489390893,2.9978836962362916
23815,4.319396852440609,6.17863804671261,5.561627207130732,4.929516001892697
23816,-0.11519440687530885,-2.33871379748511,-0.3482186392874814,-1.3125111064728254
23817,4.225574239426009,5.82568665093103,4.261687326580049,3.9503393718128157
23818,7.306726822726215,7.16307987088781,7.034469572488129,6.973168555037228
23819,7.525694739617737,6.63684764299971,7.053273819967821,6.741814254564719
23820,3.072171114085097,2.87389505833261,2.844081763971303,2.582060301003515
23821,-10.915214365861987,-11.7372352920029,-12.822914830383963,-12.146774470920667
23822,-6.975127652570954,-4.90710165800866,-6.010180026506024,-7.176679796858089
23823,3.9326041226972737,2.09782526656884,2.3598530880905515,2.474223500520668
23824,5.112363864234134,3.59456356424148,4.552381029332041,4.871682266639774
23825,3.781244315620808,4.8242036480436,4.239351916117798,4.413672263361349
23826,4.880205152541899,6.17348465894466,5.516375609097085,5.127671492122796
23827,1.2416134819054228,0.989086805824733,0.8353350004669845,0.6331459444616115
23828,-0.30021992390720176,0.76231855653846,-0.2574644268774702,0.11823598645709765
23829,2.508847138340192,2.63778790912707,2.0885643209302334,2.4700105222034807
23830,9.589607452202438,9.93714388310686,10.181180621621621,8.944860499411893
23831,4.115031398655188,4.88576420230149,3.3405685308216304,2.685372251261775
23832,4.095874780858922,5.47375511275143,3.388074546434767,3.410608859321181
23833,-1.9805680796147234,0.352501077263745,-1.310435683547842,-1.9909221011109206
23834,2.713841092225866,2.09733963448611,3.457448494366866,2.8434633809558725
23835,2.5778502715879394,2.47587015465343,3.1677438072272315,2.2187617999838647
23836,2.126877431303689,2.42945220534078,2.0687813897002796,1.2266721205104705
23837,3.255813609353745,3.8366069237006,2.3354147861852628,2.5223124170912286
23838,3.919136125859705,5.49509279400992,2.6698605495953323,3.5349998728090055
23839,0.3595891828116338,0.780601585691857,0.3657957039337467,0.14825714885615449
23840,0.6629619657491075,0.645073137583267,0.40672422227767013,0.12446003224936986
23841,-4.856660859424591,-3.85314570460878,-4.670234503904407,-5.174999015571716
23842,4.972156146421234,5.46632133115619,4.441575715236194,4.077060879259274
23843,1.655484494167478,2.09240474105836,1.4261729933799265,1.749627177935138
23844,2.008566505324877,2.79451904143056,1.3516892730110488,1.4763699164767288
23845,-3.771068747235857,-4.05958168853932,-3.739153386924082,-5.219461862305827
23846,-1.356370719888258,-2.11001107991288,-3.2330746255681677,-2.7789457606477845
23847,-1.1557658449801382,-0.0922819658944674,-0.21038536935483812,-0.8282405300112206
23848,1.8800390327825471,2.99591705939005,2.295799183243478,1.6424853465207754
23849,-1.3198471969219576,-1.67081456129734,-1.8715413862621801,-1.463475172740118
23850,0.5018362053276056,1.54095314514088,-0.02811372663893627,0.1583501942948179
23851,1.4284420218332763,3.59746418774704,2.565064088408644,1.9292630282966194
23852,2.222248030832702,1.35552872693789,1.4885058877993191,1.9598473500377551
23853,2.339657895966488,2.15959936692587,2.1804158373009965,1.8465766724114656
23854,-1.8584690728079685,-2.5276673760152,-2.514310648303175,-2.681563701644596
23855,7.044379618632579,6.34236613282322,6.936271484131698,6.552464163806428
23856,17.117576547057755,16.8368666917258,15.318379263858125,14.480955220859656
23857,-12.010306716978503,-13.3581727885473,-11.412977797553234,-13.652357291741152
23858,0.017880311471336667,-0.010190596370804,0.09300747075931537,-1.3257995080131728
23859,-0.5134735944645155,-0.434848080429696,-0.7789640332618246,-1.1289501074199402
23860,1.923346792767855,2.99197874185603,1.7292992160079752,1.8904620581870553
23861,1.8611795227199377,2.20420854092527,1.588978695676032,2.0571484239240565
